trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_encoded_with_padding,pred_encoded_with_padding,true_decoded,pred_decoded
411,8,4,4,4,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.25,0.5,0.7295739585136225,021 | 021-001 | 021-001-014 | 021-001-014-015,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
412,8,6,2,1,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5408520829727552,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,022,006 -> 022,022,Payment_Handled -> <E>,<E>
413,8,2,6,5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.5,0.6,0.7514171092838129,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
414,7,4,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,002 -> 006 -> 006,005 -> 006 -> 022,002 -> 006 -> 006,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
415,7,4,3,4,0.0,0.0,0.0,0.0,0.25,0.25,0.33333333333333337,0.375,0.0,0.5,0.5,0.6666666666666666,0.8258341988368705,021 | 021-001 | 021-001-009 | 021-001-009-010,005 -> 006 -> 022,002 -> 002 -> 005 -> 006,005 -> 006 -> 022,002 -> 002 -> 005 -> 006,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled
416,7,1,6,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.4,0.5833333333333334,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7514171092838129,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
417,8,3,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
418,7,1,6,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.4,0.5833333333333334,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7514171092838129,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
419,8,3,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
420,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
421,7,5,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,005 -> 022,006 -> 022,005 -> 022,Payment_Handled -> <E>,Request_Payment -> <E>
422,7,2,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
423,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
424,8,1,7,5,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.4,0.5,0.5619047619047619,0.4285714285714286,0.2857142857142857,0.6,0.7100647269811198,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
425,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.6,0.75,0.8769556609382364,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
426,7,5,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,005 -> 022,006 -> 022,005 -> 022,Payment_Handled -> <E>,Request_Payment -> <E>
427,7,5,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,005 -> 022,006 -> 022,005 -> 022,Payment_Handled -> <E>,Request_Payment -> <E>
428,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
429,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
430,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
431,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.6,0.75,0.8769556609382364,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
432,7,2,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
433,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
434,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
435,7,4,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,002 -> 006 -> 006,005 -> 006 -> 022,002 -> 006 -> 006,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
436,6,2,4,5,0.2,0.2,0.4,0.26666666666666666,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.6,0.75,0.8769556609382364,021 | 021-001,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
437,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
438,3,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5099279978939156,021,012 -> 022,002 -> 005 -> 002 -> 006 -> 006,012 -> 022,002 -> 005 -> 002 -> 006 -> 006,SAVED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
439,8,3,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
440,8,3,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
441,7,4,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,002 -> 006 -> 006,005 -> 006 -> 022,002 -> 006 -> 006,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
442,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
443,6,2,4,5,0.2,0.2,0.4,0.26666666666666666,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.6,0.75,0.8769556609382364,021 | 021-001,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
444,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
445,7,5,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,005 -> 022,006 -> 022,005 -> 022,Payment_Handled -> <E>,Request_Payment -> <E>
446,5,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5988158459631647,021,001 -> 013 -> 008 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 013 -> 008 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
447,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-004 | 021-001-004-002 | 021-001-004-002-005 | 021-001-004-002-005-006,022,022,022,022,<E>,<E>
448,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,022,022,022,<E>,<E>
449,7,1,6,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.4,0.5833333333333334,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7514171092838129,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
450,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.6,0.75,0.8769556609382364,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
451,7,5,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,005 -> 022,006 -> 022,005 -> 022,Payment_Handled -> <E>,Request_Payment -> <E>
452,6,3,3,4,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.5277777777777778,0.25,0.25,0.6666666666666666,0.8258341988368705,021 | 021-001 | 021-001-002,005 -> 006 -> 022,002 -> 002 -> 022 -> 006,005 -> 006 -> 022,002 -> 002 -> 022 -> 006,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> <E> -> Payment_Handled
453,8,5,3,4,0.25,0.25,0.5,0.3333333333333333,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.8675528201737573,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,002 -> 006 -> 006 -> 022,005 -> 006 -> 022,002 -> 006 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled -> <E>
454,7,2,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
455,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
456,7,2,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
457,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
458,8,5,3,4,0.25,0.25,0.5,0.3333333333333333,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.8675528201737573,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,002 -> 006 -> 006 -> 022,005 -> 006 -> 022,002 -> 006 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled -> <E>
459,8,3,5,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.6,0.6,0.8046247597694274,021 | 021-001 | 021-001-014,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
460,7,4,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,002 -> 006 -> 006,005 -> 006 -> 022,002 -> 006 -> 006,Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
461,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
462,8,1,7,5,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.4,0.5,0.5619047619047619,0.4285714285714286,0.2857142857142857,0.6,0.7100647269811198,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
463,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.6,0.75,0.8769556609382364,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 006,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> Payment_Handled
464,11,1,10,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.4,0.35,0.5333333333333333,0.30000000000000004,0.19999999999999996,0.6,0.655532312743359,021,001 -> 014 -> 007 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,001 -> 014 -> 007 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 002 -> 006 -> 006,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> REJECTED_by_SUPERVISOR -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
465,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
466,11,10,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-002 | 021-001-013-008-001-014-002-005 | 021-001-013-008-001-014-002-005-006 | 021-001-013-008-001-014-002-005-006-022,000,000,000,000,<P>,<P>
467,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-012,022,002,022,002,<E>,FINAL_APPROVED_by_SUPERVISOR
