time:timestamp,IncidentActivity_Number,concept:name,Assignment Group,KM number,Interaction ID,case:concept:name
2013-05-31 08:25:13+00:00,001A4710055,Assignment,TEAM0003,KM0000401,SD0000162,IM0000134
2013-05-31 11:25:04+00:00,001A4714562,Reassignment,TEAM0003,KM0000401,SD0000162,IM0000134
2013-12-11 13:43:15+00:00,001A5910028,Caused By CI,TEAM0003,KM0000401,SD0000162,IM0000134
2013-12-11 13:43:15+00:00,001A5910027,Closed,TEAM0003,KM0000401,SD0000162,IM0000134
2013-12-11 13:29:52+00:00,001A5912693,Update,TEAM0002,KM0000401,SD0000162,IM0000134
2013-12-11 13:29:52+00:00,001A5912691,Reassignment,TEAM0002,KM0000401,SD0000162,IM0000134
2013-12-11 13:29:52+00:00,001A5912692,Assignment,TEAM0002,KM0000401,SD0000162,IM0000134
2013-05-31 08:25:13+00:00,001A4710056,Status Change,TEAM0003,KM0000401,SD0000162,IM0000134
2013-05-31 07:20:54+00:00,001A4712637,Open,TEAM9999,KM0000401,SD0000162,IM0000134
2013-03-06 08:42:17+00:00,001A4723194,Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-10-06 07:21:57+00:00,001A4769820,Analysis/Research,TEAM0003,KM0000553,SD0000163,IM0000135
2013-03-06 08:09:44+00:00,001A4718837,Open,TEAM0002,KM0000553,SD0000163,IM0000135
2013-06-14 08:37:55+00:00,001A4807924,Operator Update,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-06 11:46:41+00:00,001A4751901,Operator Update,TEAM0050,KM0000553,SD0000163,IM0000135
2013-06-06 10:09:20+00:00,001A4750968,Operator Update,TEAM0050,KM0000553,SD0000163,IM0000135
2013-06-06 11:29:03+00:00,001A4751839,Assignment,TEAM0050,KM0000553,SD0000163,IM0000135
2013-02-07 10:49:53+00:00,001A4944515,Update from customer,TEAM0002,KM0000553,SD0000163,IM0000135
2013-06-06 08:19:57+00:00,001A4746660,Status Change,TEAM0050,KM0000553,SD0000163,IM0000135
2013-03-06 09:11:05+00:00,001A4723293,Reassignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-06 11:28:24+00:00,001A4751829,Operator Update,TEAM0050,KM0000553,SD0000163,IM0000135
2013-03-06 09:11:05+00:00,001A4723295,Operator Update,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-14 08:37:55+00:00,001A4807925,External Vendor Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-02-07 10:18:25+00:00,001A4942001,Reassignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-12-11 13:47:27+00:00,001A5910051,Closed,TEAM0003,KM0000553,SD0000163,IM0000135
2013-12-11 13:47:27+00:00,001A5910052,Caused By CI,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-06 14:38:26+00:00,001A4754437,Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-10-06 05:41:43+00:00,001A4767807,Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-12-11 13:45:35+00:00,001A5912786,Update,TEAM0002,KM0000553,SD0000163,IM0000135
2013-12-11 13:45:35+00:00,001A5912785,Assignment,TEAM0002,KM0000553,SD0000163,IM0000135
2013-12-11 13:45:35+00:00,001A5912784,Reassignment,TEAM0002,KM0000553,SD0000163,IM0000135
2013-06-06 12:28:48+00:00,001A4753383,Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-14 08:25:15+00:00,001A4807892,Update,TEAM0003,KM0000553,SD0000163,IM0000135
2013-11-06 09:41:10+00:00,001A4782413,Update,TEAM0003,KM0000553,SD0000163,IM0000135
2013-02-07 10:18:25+00:00,001A4942003,Analysis/Research,TEAM0003,KM0000553,SD0000163,IM0000135
2013-03-06 08:12:00+00:00,001A4718843,Update from customer,TEAM0002,KM0000553,SD0000163,IM0000135
2013-03-06 09:11:05+00:00,001A4723294,Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-14 09:36:40+00:00,001A4808081,Analysis/Research,TEAM0003,KM0000553,SD0000163,IM0000135
2013-11-06 07:29:25+00:00,001A4775634,Update,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-14 08:37:55+00:00,001A4807923,Status Change,TEAM0003,KM0000553,SD0000163,IM0000135
2013-02-07 10:18:25+00:00,001A4942002,Assignment,TEAM0003,KM0000553,SD0000163,IM0000135
2013-06-06 14:38:26+00:00,001A4754438,Status Change,TEAM0003,KM0000553,SD0000163,IM0000135
2013-10-06 05:41:44+00:00,001A4767808,Operator Update,TEAM0003,KM0000553,SD0000163,IM0000135
2013-03-06 13:42:09+00:00,001A4726667,Assignment,TEAM0050,KM0000553,SD0000163,IM0000135
2013-06-06 11:29:03+00:00,001A4751838,Reassignment,TEAM0050,KM0000553,SD0000163,IM0000135
2013-06-18 06:30:51+00:00,001A4824177,Operator Update,TEAM0003,KM0000401,SD0000164,IM0000136
2013-04-06 07:25:01+00:00,001A4729692,Open,TEAM9999,KM0000401,SD0000164,IM0000136
2013-06-06 12:19:43+00:00,001A4751233,Operator Update,TEAM0003,KM0000401,SD0000164,IM0000136
2013-06-06 12:21:12+00:00,001A4751242,Operator Update,TEAM0003,KM0000401,SD0000164,IM0000136
2013-04-06 08:58:34+00:00,001A4729264,Assignment,TEAM0003,KM0000401,SD0000164,IM0000136
2013-06-18 06:32:00+00:00,001A4824180,Operator Update,TEAM0003,KM0000401,SD0000164,IM0000136
2013-06-18 06:32:00+00:00,001A4824178,Reassignment,TEAM0003,KM0000401,SD0000164,IM0000136
2013-12-11 13:38:47+00:00,001A5910006,Closed,TEAM0003,KM0000401,SD0000164,IM0000136
2013-12-11 13:38:47+00:00,001A5910007,Caused By CI,TEAM0003,KM0000401,SD0000164,IM0000136
2013-12-11 13:35:57+00:00,001A5912736,Update,TEAM0002,KM0000401,SD0000164,IM0000136
2013-12-11 13:35:57+00:00,001A5912735,Assignment,TEAM0002,KM0000401,SD0000164,IM0000136
2013-12-11 13:35:57+00:00,001A5912734,Reassignment,TEAM0002,KM0000401,SD0000164,IM0000136
2013-04-06 07:26:23+00:00,001A4729697,Update,TEAM9999,KM0000401,SD0000164,IM0000136
2013-06-18 07:36:43+00:00,001A4823583,Update,TEAM9999,KM0000401,SD0000164,IM0000136
2013-06-18 06:32:00+00:00,001A4824179,Assignment,TEAM0003,KM0000401,SD0000164,IM0000136
2013-04-06 09:00:09+00:00,001A4729266,Status Change,TEAM0003,KM0000401,SD0000164,IM0000136
2013-04-06 08:00:08+00:00,001A4729843,Open,TEAM9999,KM0000611,SD0000165,IM0000137
2013-06-13 11:50:10+00:00,001A4800223,Update,TEAM9999,KM0000611,SD0000165,IM0000137
2013-05-06 07:47:54+00:00,001A4738072,Reassignment,TEAM0003,KM0000611,SD0000165,IM0000137
2013-05-06 07:47:54+00:00,001A4740473,Assignment,TEAM0003,KM0000611,SD0000165,IM0000137
2013-04-06 08:48:04+00:00,001A4731309,Assignment,TEAM0003,KM0000611,SD0000165,IM0000137
2013-05-06 07:47:54+00:00,001A4740474,Operator Update,TEAM0003,KM0000611,SD0000165,IM0000137
2013-12-11 13:42:58+00:00,001A5910025,Closed,TEAM0003,KM0000611,SD0000165,IM0000137
2013-12-11 13:42:58+00:00,001A5910026,Caused By CI,TEAM0003,KM0000611,SD0000165,IM0000137
2013-12-11 13:34:47+00:00,001A5912728,Assignment,TEAM0002,KM0000611,SD0000165,IM0000137
2013-12-11 13:34:47+00:00,001A5912729,Update,TEAM0002,KM0000611,SD0000165,IM0000137
2013-12-11 13:34:47+00:00,001A5912727,Reassignment,TEAM0002,KM0000611,SD0000165,IM0000137
2013-05-06 08:01:31+00:00,001A4739430,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-02-07 08:00:55+00:00,001A4940786,Status Change,TEAM0010,KM0000565,SD0000167,IM0000139
2013-05-06 07:57:44+00:00,001A4739400,Reassignment,TEAM0059,KM0000565,SD0000167,IM0000139
2013-02-07 08:00:55+00:00,001A4940787,External Vendor Assignment,TEAM0010,KM0000565,SD0000167,IM0000139
2013-06-28 12:19:12+00:00,001A4910725,Communication with vendor,TEAM0041,KM0000565,SD0000167,IM0000139
2013-06-18 10:48:03+00:00,001A4828146,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-06-06 08:03:07+00:00,001A4749370,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-04-06 14:21:00+00:00,001A4736820,Assignment,TEAM0041,KM0000565,SD0000167,IM0000139
2013-10-10 11:27:17+00:00,001A5659261,Operator Update,TEAM0041,KM0000565,SD0000167,IM0000139
2013-05-06 06:11:01+00:00,001A4739113,Reassignment,TEAM0041,KM0000565,SD0000167,IM0000139
2013-10-21 10:18:53+00:00,001A5728859,Operator Update,TEAM0041,KM0000565,SD0000167,IM0000139
2013-11-15 13:36:50+00:00,001A5944053,Assignment,TEAM0041,KM0000565,SD0000167,IM0000139
2013-09-26 06:47:06+00:00,001A5553736,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-05-06 07:57:44+00:00,001A4739401,Assignment,TEAM0059,KM0000565,SD0000167,IM0000139
2013-05-06 06:11:01+00:00,001A4739115,Operator Update,TEAM0041,KM0000565,SD0000167,IM0000139
2013-10-30 07:04:22+00:00,001A5813310,Analysis/Research,TEAM0041,KM0000565,SD0000167,IM0000139
2013-05-12 06:51:52+00:00,001A6103614,Operator Update,TEAM0041,KM0000565,SD0000167,IM0000139
2013-08-28 12:02:25+00:00,001A5336816,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-06-18 10:48:35+00:00,001A4828147,Operator Update,TEAM0041,KM0000565,SD0000167,IM0000139
2013-11-07 07:37:28+00:00,001A5012217,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-04-06 14:14:00+00:00,001A4738092,Open,TEAM0010,KM0000565,SD0000167,IM0000139
2013-02-07 11:00:41+00:00,001A4943868,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-06-06 08:06:15+00:00,001A4749382,Communication with customer,TEAM0041,KM0000565,SD0000167,IM0000139
2013-02-07 11:00:41+00:00,001A4943867,Status Change,TEAM0041,KM0000565,SD0000167,IM0000139
2013-05-06 07:57:44+00:00,001A4739402,Operator Update,TEAM0059,KM0000565,SD0000167,IM0000139
2013-05-06 08:01:31+00:00,001A4739429,Status Change,TEAM0041,KM0000565,SD0000167,IM0000139
2013-05-06 06:11:01+00:00,001A4739114,Assignment,TEAM0041,KM0000565,SD0000167,IM0000139
2013-04-06 14:21:00+00:00,001A4736821,Status Change,TEAM0041,KM0000565,SD0000167,IM0000139
2013-05-06 06:33:27+00:00,001A4738472,Update from customer,TEAM0010,KM0000795,SD0000169,IM0000140
2013-11-20 16:43:42+00:00,001A5980157,Closed,TEAM0007,KM0000795,SD0000169,IM0000140
2013-11-20 16:43:43+00:00,001A5980158,Caused By CI,TEAM0007,KM0000795,SD0000169,IM0000140
2013-10-06 13:02:31+00:00,001A4773969,Status Change,TEAM0007,KM0000795,SD0000169,IM0000140
2013-05-06 08:12:39+00:00,001A4740569,Assignment,TEAM0023,KM0000795,SD0000169,IM0000140
2013-07-06 15:49:07+00:00,001A4761212,Assignment,TEAM0007,KM0000795,SD0000169,IM0000140
2013-05-06 08:12:39+00:00,001A4740570,Status Change,TEAM0023,KM0000795,SD0000169,IM0000140
2013-05-06 10:51:56+00:00,001A4742223,Reassignment,TEAM0031,KM0000795,SD0000169,IM0000140
2013-06-06 13:59:03+00:00,001A4754310,Status Change,TEAM0007,KM0000795,SD0000169,IM0000140
2013-08-16 13:50:12+00:00,001A5245460,Operator Update,TEAM0007,KM0000795,SD0000169,IM0000140
2013-05-06 06:24:33+00:00,001A4738459,Open,TEAM0010,KM0000795,SD0000169,IM0000140
2013-05-06 10:51:56+00:00,001A4742225,Operator Update,TEAM0031,KM0000795,SD0000169,IM0000140
2013-05-06 10:51:56+00:00,001A4742224,Assignment,TEAM0031,KM0000795,SD0000169,IM0000140
2013-05-06 06:33:27+00:00,001A4738473,Description Update,TEAM0010,KM0000795,SD0000169,IM0000140
2013-05-06 10:13:26+00:00,001A4742153,Operator Update,TEAM0031,KM0000795,SD0000169,IM0000140
2013-06-06 13:59:03+00:00,001A4754311,Communication with customer,TEAM0007,KM0000795,SD0000169,IM0000140
2013-07-26 13:26:07+00:00,001A5124198,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-07-23 12:31:27+00:00,001A5101646,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-09-16 09:44:56+00:00,001A5470292,Reassignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-09-16 09:44:56+00:00,001A5470293,Update,TEAM0024,KM0001269,#N/B,IM0000142
2013-09-16 14:40:51+00:00,001A5473131,Update from customer,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-16 14:40:51+00:00,001A5473130,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-13 11:33:56+00:00,001A5462502,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-13 12:20:41+00:00,001A5463889,Closed,TEAM9999,KM0001269,#N/B,IM0000142
2013-09-13 11:33:56+00:00,001A5462503,Assignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-13 11:33:56+00:00,001A5462504,Reopen,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-13 11:33:56+00:00,001A5462505,Update,TEAM0034,KM0001269,#N/B,IM0000142
2013-06-13 06:08:27+00:00,001A4797013,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-11-07 12:17:16+00:00,001A5020500,Update from customer,TEAM0034,KM0001269,#N/B,IM0000142
2013-10-10 10:29:45+00:00,001A5659086,Update,TEAM0024,KM0001269,#N/B,IM0000142
2013-05-07 11:24:30+00:00,001A4970788,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-24 19:20:31+00:00,001A5111237,Assignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-05-07 12:14:11+00:00,001A4973335,Update from customer,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-06 08:28:55+00:00,001A4758460,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-05-07 11:24:30+00:00,001A4970790,Update from customer,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-07 13:23:37+00:00,001A5000871,Analysis/Research,TEAM0024,KM0001269,#N/B,IM0000142
2013-09-24 10:56:43+00:00,001A5537749,Update,TEAM0024,KM0001269,#N/B,IM0000142
2013-06-19 14:22:52+00:00,001A4841499,Caused By CI,TEAM0018,KM0001269,#N/B,IM0000142
2013-07-29 10:08:35+00:00,001A5132336,Update from customer,TEAM0034,KM0001269,#N/B,IM0000142
2013-06-08 08:45:46+00:00,001A5186110,Closed,TEAM0024,KM0001269,#N/B,IM0000142
2013-06-13 07:55:37+00:00,001A4797231,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-07-25 09:09:44+00:00,001A5115065,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-06-06 06:57:56+00:00,001A4745159,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-07-25 12:19:20+00:00,001A5115518,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-25 09:09:44+00:00,001A5115064,Reassignment,TEAM0018,KM0001269,#N/B,IM0000142
2013-09-17 16:26:07+00:00,001A5481755,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-09-17 16:50:28+00:00,001A5484098,Update,TEAM0024,KM0001269,#N/B,IM0000142
2013-07-06 08:28:44+00:00,001A4758459,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-07-24 19:20:31+00:00,001A5111236,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-10 13:55:45+00:00,001A5652957,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-11-07 12:17:16+00:00,001A5020499,Assignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-23 12:31:27+00:00,001A5101645,Reassignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-09-07 08:01:11+00:00,001A4994374,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-10-23 09:52:57+00:00,001A5763317,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-07-23 12:31:27+00:00,001A5101647,Analysis/Research,TEAM0024,KM0001269,#N/B,IM0000142
2013-06-13 07:50:50+00:00,001A4797944,Update,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-30 05:57:35+00:00,001A5139679,Reassignment,TEAM0018,KM0001269,#N/B,IM0000142
2013-06-06 06:57:56+00:00,001A4745158,Status Change,TEAM0018,KM0001269,#N/B,IM0000142
2013-10-23 17:21:20+00:00,001A5770208,Closed,TEAM0024,KM0001269,#N/B,IM0000142
2013-07-29 10:08:34+00:00,001A5132335,Assignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-06-06 06:54:33+00:00,001A4745147,Open,TEAM0018,KM0001269,#N/B,IM0000142
2013-06-13 06:08:27+00:00,001A4797012,Reassignment,TEAM0018,KM0001269,#N/B,IM0000142
2013-07-24 19:20:31+00:00,001A5111238,Update,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-25 12:19:20+00:00,001A5115519,Update,TEAM0034,KM0001269,#N/B,IM0000142
2013-12-07 11:58:29+00:00,001A5027906,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-07-24 06:50:12+00:00,001A5102822,Assignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-06-13 07:51:03+00:00,001A4797945,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-01-08 07:13:29+00:00,001A5156219,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-07-30 05:57:35+00:00,001A5139680,Update,TEAM0018,KM0001269,#N/B,IM0000142
2013-11-07 12:17:16+00:00,001A5020498,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-06-19 14:22:52+00:00,001A4841498,Closed,TEAM0018,KM0001269,#N/B,IM0000142
2013-09-07 13:30:19+00:00,001A5000898,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-12-07 12:01:09+00:00,001A5027914,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-01-08 12:33:01+00:00,001A5162262,Assignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-05-07 11:24:30+00:00,001A4970789,Reopen,TEAM0034,KM0001269,#N/B,IM0000142
2013-09-07 13:30:19+00:00,001A5000897,Reassignment,TEAM0024,KM0001269,#N/B,IM0000142
2013-07-29 10:08:34+00:00,001A5132334,Reassignment,TEAM0034,KM0001269,#N/B,IM0000142
2013-07-08 13:05:26+00:00,001A5193063,Update from customer,TEAM0008,KM0001509,#N/B,IM0000143
2013-09-16 11:45:34+00:00,001A5471215,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-06-06 12:41:59+00:00,001A4753433,Operator Update,TEAM0001,KM0001509,#N/B,IM0000143
2013-10-09 15:15:18+00:00,001A5443266,Update from customer,TEAM0008,KM0001509,#N/B,IM0000143
2013-10-06 14:19:13+00:00,001A4774831,Reassignment,TEAM0001,KM0001509,#N/B,IM0000143
2013-10-06 14:19:13+00:00,001A4774832,Assignment,TEAM0001,KM0001509,#N/B,IM0000143
2013-09-07 12:10:17+00:00,001A4997775,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-10-06 10:22:42+00:00,001A4772127,Communication with customer,TEAM9999,KM0001509,#N/B,IM0000143
2013-06-06 09:14:45+00:00,001A4748222,Open,TEAM0008,KM0001509,#N/B,IM0000143
2013-08-20 09:20:42+00:00,001A5260704,Reassignment,TEAM0002,KM0001509,#N/B,IM0000143
2013-11-06 13:16:52+00:00,001A4783571,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-06-06 12:41:59+00:00,001A4753432,Reassignment,TEAM0001,KM0001509,#N/B,IM0000143
2013-11-13 12:22:31+00:00,001A5920409,Update,TEAM0002,KM0001509,#N/B,IM0000143
2013-09-17 14:18:30+00:00,001A5481475,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-09-07 09:51:52+00:00,001A4996237,Operator Update,TEAM0008,KM0001509,#N/B,IM0000143
2013-07-06 09:17:02+00:00,001A4757250,Assignment,TEAM0010,KM0001509,#N/B,IM0000143
2013-06-28 13:01:30+00:00,001A4914880,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-10-06 13:38:56+00:00,001A4774728,Status Change,TEAM0001,KM0001509,#N/B,IM0000143
2013-10-06 10:25:55+00:00,001A4771236,Closed,TEAM9999,KM0001509,#N/B,IM0000143
2013-09-17 12:51:41+00:00,001A5479335,Reassignment,TEAM0003,KM0001509,#N/B,IM0000143
2013-09-17 12:51:41+00:00,001A5479337,Operator Update,TEAM0003,KM0001509,#N/B,IM0000143
2013-09-17 12:51:41+00:00,001A5479336,Assignment,TEAM0003,KM0001509,#N/B,IM0000143
2013-10-06 13:38:56+00:00,001A4774727,Assignment,TEAM0001,KM0001509,#N/B,IM0000143
2013-08-20 09:20:42+00:00,001A5260705,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-07-06 10:34:14+00:00,001A4759839,Closed,TEAM0001,KM0001509,#N/B,IM0000143
2013-08-20 11:16:08+00:00,001A5261044,Status Change,TEAM0003,KM0001509,#N/B,IM0000143
2013-11-09 15:36:23+00:00,001A5450486,Operator Update,TEAM0003,KM0001509,#N/B,IM0000143
2013-10-09 15:16:32+00:00,001A5444586,Closed,TEAM9999,KM0001509,#N/B,IM0000143
2013-10-09 16:27:00+00:00,001A5443470,Analysis/Research,TEAM0003,KM0001509,#N/B,IM0000143
2013-08-08 13:02:40+00:00,001A5199506,Update,TEAM0002,KM0001509,#N/B,IM0000143
2013-10-06 10:22:41+00:00,001A4772126,Reopen,TEAM9999,KM0001509,#N/B,IM0000143
2013-10-06 10:22:41+00:00,001A4772125,Assignment,TEAM9999,KM0001509,#N/B,IM0000143
2013-09-07 09:25:31+00:00,001A4996135,Communication with customer,TEAM0008,KM0001509,#N/B,IM0000143
2013-06-21 08:54:48+00:00,001A4851486,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-06-13 09:27:02+00:00,001A4799360,Status Change,TEAM0060,KM0001509,#N/B,IM0000143
2013-10-09 16:27:00+00:00,001A5443469,Assignment,TEAM0003,KM0001509,#N/B,IM0000143
2013-10-09 15:15:18+00:00,001A5443265,Assignment,TEAM0008,KM0001509,#N/B,IM0000143
2013-10-06 13:38:56+00:00,001A4774729,Update,TEAM0001,KM0001509,#N/B,IM0000143
2013-10-06 14:19:13+00:00,001A4774833,Update,TEAM0001,KM0001509,#N/B,IM0000143
2013-06-28 10:56:45+00:00,001A4912662,Update from customer,TEAM9999,KM0001509,#N/B,IM0000143
2013-06-13 11:44:56+00:00,001A4800205,Update from customer,TEAM9999,KM0001509,#N/B,IM0000143
2013-03-12 14:41:35+00:00,001A6091804,Operator Update,TEAM0003,KM0001509,#N/B,IM0000143
2013-08-20 11:16:08+00:00,001A5261043,Assignment,TEAM0003,KM0001509,#N/B,IM0000143
2013-11-06 13:16:52+00:00,001A4783572,Description Update,TEAM0002,KM0001509,#N/B,IM0000143
2013-07-06 09:17:02+00:00,001A4757249,Reassignment,TEAM0010,KM0001509,#N/B,IM0000143
2013-06-13 09:27:02+00:00,001A4799361,Operator Update,TEAM0060,KM0001509,#N/B,IM0000143
2013-04-12 14:54:15+00:00,001A6101592,Closed,TEAM0003,KM0001509,#N/B,IM0000143
2013-07-06 09:14:04+00:00,001A4757238,Assignment,TEAM0010,KM0001509,#N/B,IM0000143
2013-07-06 10:34:14+00:00,001A4759840,Caused By CI,TEAM0001,KM0001509,#N/B,IM0000143
2013-09-07 09:53:35+00:00,001A4997146,Closed,TEAM9999,KM0001509,#N/B,IM0000143
2013-03-12 11:35:12+00:00,001A6088724,Assignment,TEAM0002,KM0001509,#N/B,IM0000143
2013-03-12 11:35:12+00:00,001A6088723,Reassignment,TEAM0002,KM0001509,#N/B,IM0000143
2013-03-12 11:35:12+00:00,001A6088725,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-07-06 09:17:02+00:00,001A4757251,Operator Update,TEAM0010,KM0001509,#N/B,IM0000143
2013-07-17 10:11:41+00:00,001A5059902,Update from customer,TEAM0002,KM0001509,#N/B,IM0000143
2013-10-06 07:00:34+00:00,001A4769706,Operator Update,TEAM9999,KM0000711,SD0000171,IM0000145
2013-11-06 09:27:05+00:00,001A4780121,Description Update,TEAM0008,KM0000711,SD0000171,IM0000145
2013-11-06 09:27:05+00:00,001A4780119,Status Change,TEAM0008,KM0000711,SD0000171,IM0000145
2013-11-06 17:06:00+00:00,001A4786028,Update,TEAM0031,KM0000711,SD0000171,IM0000145
2013-07-11 17:07:55+00:00,001A5884731,Operator Update,TEAM0023,KM0000711,SD0000171,IM0000145
2013-06-25 13:00:03+00:00,001A4885411,Referred,TEAM0061,KM0000711,SD0000171,IM0000145
2013-11-06 09:27:04+00:00,001A4780117,Reassignment,TEAM0008,KM0000711,SD0000171,IM0000145
2013-10-09 09:50:10+00:00,001A5440707,Reassignment,TEAM0023,KM0000711,SD0000171,IM0000145
2013-12-06 10:05:46+00:00,001A4791609,Assignment,TEAM0008,KM0000711,SD0000171,IM0000145
2013-11-06 14:40:04+00:00,001A4787012,Reassignment,TEAM0008,KM0000711,SD0000171,IM0000145
2013-11-06 06:29:09+00:00,001A4775517,Update,TEAM0031,KM0000711,SD0000171,IM0000145
2013-10-06 06:53:23+00:00,001A4765630,Open,TEAM0010,KM0000711,SD0000171,IM0000145
2013-09-13 08:35:01+00:00,001A5461440,Operator Update,TEAM0023,KM0000711,SD0000171,IM0000145
2013-06-25 13:00:03+00:00,001A4885410,Reassignment,TEAM0061,KM0000711,SD0000171,IM0000145
2013-11-15 15:27:29+00:00,001A5945020,Closed,TEAM0023,KM0000711,SD0000171,IM0000145
2013-11-15 15:27:29+00:00,001A5945021,Quality Indicator Fixed,TEAM0023,KM0000711,SD0000171,IM0000145
2013-11-06 09:30:27+00:00,001A4782375,Reassignment,TEAM9999,KM0000711,SD0000171,IM0000145
2013-05-09 15:19:23+00:00,001A5381982,Assignment,TEAM0031,KM0000711,SD0000171,IM0000145
2013-05-09 14:26:30+00:00,001A5383256,Operator Update,TEAM0062,KM0000711,SD0000171,IM0000145
2013-05-09 14:26:30+00:00,001A5383255,Reassignment,TEAM0062,KM0000711,SD0000171,IM0000145
2013-05-09 15:19:23+00:00,001A5381983,Status Change,TEAM0031,KM0000711,SD0000171,IM0000145
2013-05-09 15:04:54+00:00,001A5382842,Reassignment,TEAM0046,KM0000711,SD0000171,IM0000145
2013-05-09 15:04:54+00:00,001A5382843,Analysis/Research,TEAM0046,KM0000711,SD0000171,IM0000145
2013-09-09 09:14:11+00:00,001A5431791,Assignment,TEAM0031,KM0000711,SD0000171,IM0000145
2013-06-26 09:36:04+00:00,001A4891806,Update,TEAM0031,KM0000711,SD0000171,IM0000145
2013-10-17 09:53:49+00:00,001A5707273,Operator Update,TEAM0023,KM0000711,SD0000171,IM0000145
2013-10-10 17:43:09+00:00,001A5664117,Communication with customer,TEAM0023,KM0000711,SD0000171,IM0000145
2013-11-06 09:27:05+00:00,001A4780120,Operator Update,TEAM0008,KM0000711,SD0000171,IM0000145
2013-10-25 08:44:43+00:00,001A5777109,Operator Update,TEAM0023,KM0000711,SD0000171,IM0000145
2013-11-06 08:38:04+00:00,001A4779996,Assignment,TEAM0008,KM0000711,SD0000171,IM0000145
2013-11-06 06:29:09+00:00,001A4775515,Reassignment,TEAM0031,KM0000711,SD0000171,IM0000145
2013-12-06 10:06:38+00:00,001A4791619,Status Change,TEAM0008,KM0000711,SD0000171,IM0000145
